,order_item_id,order_id,calendar_id,delivery_id,customer_id,promotion_id,order_number,status,payment_method,product_id,amount_without_vat,cost_without_vat,discount_without_vat,gross_profit_without_vat
2081,2082,338,383,67,94,,ORD_338,Shipment departed from the facility,Mobile payment,52,79,19,0.0,60.0
2082,2083,338,383,67,94,,ORD_338,Shipment departed from the facility,Mobile payment,59,21,13,0.0,8.0
2083,2084,338,383,67,94,,ORD_338,Shipment departed from the facility,Mobile payment,62,37,11,0.0,26.0
2084,2085,338,383,67,94,,ORD_338,Shipment departed from the facility,Mobile payment,45,32,18,0.0,14.0
2085,2086,338,383,67,94,,ORD_338,Shipment departed from the facility,Mobile payment,57,98,19,0.0,79.0
2086,2087,338,383,67,94,,ORD_338,Shipment departed from the facility,Mobile payment,52,79,19,0.0,60.0
2087,2088,339,36,18,63,,ORD_339,Shipment departed from the facility,Credit card,27,48,15,0.0,33.0
2088,2089,339,36,18,63,,ORD_339,Shipment departed from the facility,Credit card,16,93,11,0.0,82.0
2089,2090,339,36,18,63,,ORD_339,Shipment departed from the facility,Credit card,3,35,18,0.0,17.0
2090,2091,339,36,18,63,,ORD_339,Shipment departed from the facility,Credit card,54,80,30,0.0,50.0
2091,2092,339,36,18,63,,ORD_339,Shipment departed from the facility,Credit card,99,36,23,0.0,13.0
2092,2093,340,241,94,89,,ORD_340,In transit,Electronic bank transfer,26,38,10,0.0,28.0
2093,2094,340,241,94,89,,ORD_340,In transit,Electronic bank transfer,75,34,6,0.0,28.0
2094,2095,340,241,94,89,,ORD_340,In transit,Electronic bank transfer,69,21,15,0.0,6.0
2095,2096,340,241,94,89,,ORD_340,In transit,Electronic bank transfer,85,27,21,0.0,6.0
2096,2097,340,241,94,89,,ORD_340,In transit,Electronic bank transfer,2,76,27,0.0,49.0
2097,2098,340,241,94,89,,ORD_340,In transit,Electronic bank transfer,80,24,21,0.0,3.0
2098,2099,340,241,94,89,,ORD_340,In transit,Electronic bank transfer,76,83,12,0.0,71.0
2099,2100,340,241,94,89,,ORD_340,In transit,Electronic bank transfer,16,93,11,0.0,82.0
2100,2101,340,241,94,89,,ORD_340,In transit,Electronic bank transfer,30,52,18,0.0,34.0
2101,2102,341,463,1,25,,ORD_341,Out for delivery,Credit card,2,76,27,0.0,49.0
2102,2103,341,463,1,25,,ORD_341,Out for delivery,Credit card,18,44,6,0.0,38.0
2103,2104,341,463,1,25,,ORD_341,Out for delivery,Credit card,68,99,6,0.0,93.0
2104,2105,341,463,1,25,,ORD_341,Out for delivery,Credit card,22,21,28,0.0,-7.0
2105,2106,341,463,1,25,,ORD_341,Out for delivery,Credit card,81,22,7,0.0,15.0
2106,2107,341,463,1,25,,ORD_341,Out for delivery,Credit card,97,45,10,0.0,35.0
2107,2108,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,36,36,13,0.0,23.0
2108,2109,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,67,58,9,0.0,49.0
2109,2110,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,32,64,26,0.0,38.0
2110,2111,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,3,35,18,0.0,17.0
2111,2112,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,99,36,23,0.0,13.0
2112,2113,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,43,43,14,0.0,29.0
2113,2114,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,91,87,14,0.0,73.0
2114,2115,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,11,54,23,0.0,31.0
2115,2116,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,3,35,18,0.0,17.0
2116,2117,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,64,82,24,0.0,58.0
2117,2118,342,306,17,58,,ORD_342,Shipment departed from the facility,Credit card,32,64,26,0.0,38.0
2118,2119,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,24,66,18,0.0,48.0
2119,2120,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,99,36,23,0.0,13.0
2120,2121,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,23,78,24,0.0,54.0
2121,2122,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,94,48,18,0.0,30.0
2122,2123,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,71,30,24,0.0,6.0
2123,2124,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,68,99,6,0.0,93.0
2124,2125,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,85,27,21,0.0,6.0
2125,2126,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,89,40,15,0.0,25.0
2126,2127,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,33,62,30,0.0,32.0
2127,2128,343,392,62,50,,ORD_343,Out for delivery,Electronic bank transfer,8,58,2,0.0,56.0
2128,2129,344,374,95,58,,ORD_344,Inbound,Cash,6,73,1,0.0,72.0
2129,2130,344,374,95,58,,ORD_344,Inbound,Cash,80,24,21,0.0,3.0
2130,2131,344,374,95,58,,ORD_344,Inbound,Cash,14,96,4,0.0,92.0
2131,2132,344,374,95,58,,ORD_344,Inbound,Cash,20,96,13,0.0,83.0
2132,2133,344,374,95,58,,ORD_344,Inbound,Cash,43,43,14,0.0,29.0
2133,2134,344,374,95,58,,ORD_344,Inbound,Cash,24,66,18,0.0,48.0
2134,2135,344,374,95,58,,ORD_344,Inbound,Cash,22,21,28,0.0,-7.0
2135,2136,344,374,95,58,,ORD_344,Inbound,Cash,17,75,5,0.0,70.0
2136,2137,344,374,95,58,,ORD_344,Inbound,Cash,72,46,19,0.0,27.0
2137,2138,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,14,96,4,0.0,92.0
2138,2139,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,44,91,27,0.0,64.0
2139,2140,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,77,20,18,0.0,2.0
2140,2141,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,69,21,15,0.0,6.0
2141,2142,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,68,99,6,0.0,93.0
2142,2143,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,83,73,6,0.0,67.0
2143,2144,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,57,98,19,0.0,79.0
2144,2145,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,45,32,18,0.0,14.0
2145,2146,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,5,93,25,0.0,68.0
2146,2147,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,82,93,23,0.0,70.0
2147,2148,345,128,1,22,,ORD_345,Out for delivery,Mobile payment,14,96,4,0.0,92.0
2148,2149,346,139,91,44,,ORD_346,Out for delivery,Debit card,9,95,25,0.0,70.0
2149,2150,346,139,91,44,,ORD_346,Out for delivery,Debit card,85,27,21,0.0,6.0
2150,2151,347,403,16,76,,ORD_347,Info received,Cash,17,75,5,0.0,70.0
2151,2152,347,403,16,76,,ORD_347,Info received,Cash,11,54,23,0.0,31.0
2152,2153,347,403,16,76,,ORD_347,Info received,Cash,90,73,23,0.0,50.0
2153,2154,347,403,16,76,,ORD_347,Info received,Cash,44,91,27,0.0,64.0
2154,2155,347,403,16,76,,ORD_347,Info received,Cash,62,37,11,0.0,26.0
2155,2156,347,403,16,76,,ORD_347,Info received,Cash,56,33,16,0.0,17.0
2156,2157,348,331,70,10,,ORD_348,Info received,Credit card,60,90,29,0.0,61.0
2157,2158,348,331,70,10,,ORD_348,Info received,Credit card,96,34,14,0.0,20.0
2158,2159,348,331,70,10,,ORD_348,Info received,Credit card,33,62,30,0.0,32.0
2159,2160,348,331,70,10,,ORD_348,Info received,Credit card,67,58,9,0.0,49.0
2160,2161,348,331,70,10,,ORD_348,Info received,Credit card,21,98,14,0.0,84.0
2161,2162,348,331,70,10,,ORD_348,Info received,Credit card,14,96,4,0.0,92.0
2162,2163,348,331,70,10,,ORD_348,Info received,Credit card,56,33,16,0.0,17.0
2163,2164,349,223,46,57,,ORD_349,Info received,Credit card,25,75,10,0.0,65.0
2164,2165,349,223,46,57,,ORD_349,Info received,Credit card,88,87,16,0.0,71.0
2165,2166,349,223,46,57,,ORD_349,Info received,Credit card,38,92,11,0.0,81.0
2166,2167,349,223,46,57,,ORD_349,Info received,Credit card,12,45,17,0.0,28.0
2167,2168,349,223,46,57,,ORD_349,Info received,Credit card,68,99,6,0.0,93.0
2168,2169,349,223,46,57,,ORD_349,Info received,Credit card,86,100,7,0.0,93.0
2169,2170,350,533,39,93,,ORD_350,Out for delivery,Mobile payment,19,46,27,0.0,19.0
2170,2171,350,533,39,93,,ORD_350,Out for delivery,Mobile payment,31,29,8,0.0,21.0
2171,2172,350,533,39,93,,ORD_350,Out for delivery,Mobile payment,78,91,13,0.0,78.0
2172,2173,350,533,39,93,,ORD_350,Out for delivery,Mobile payment,82,93,23,0.0,70.0
2173,2174,350,533,39,93,,ORD_350,Out for delivery,Mobile payment,70,35,3,0.0,32.0
2174,2175,350,533,39,93,,ORD_350,Out for delivery,Mobile payment,96,34,14,0.0,20.0
2175,2176,350,533,39,93,,ORD_350,Out for delivery,Mobile payment,92,30,18,0.0,12.0
2176,2177,351,660,72,26,,ORD_351,In transit,Electronic bank transfer,57,98,19,0.0,79.0
2177,2178,351,660,72,26,,ORD_351,In transit,Electronic bank transfer,9,95,25,0.0,70.0
2178,2179,351,660,72,26,,ORD_351,In transit,Electronic bank transfer,30,52,18,0.0,34.0
2179,2180,351,660,72,26,,ORD_351,In transit,Electronic bank transfer,54,80,30,0.0,50.0
2180,2181,351,660,72,26,,ORD_351,In transit,Electronic bank transfer,63,94,20,0.0,74.0
2181,2182,352,646,90,37,,ORD_352,Out for delivery,Mobile payment,63,94,20,0.0,74.0
2182,2183,352,646,90,37,,ORD_352,Out for delivery,Mobile payment,52,79,19,0.0,60.0
2183,2184,352,646,90,37,,ORD_352,Out for delivery,Mobile payment,71,30,24,0.0,6.0
2184,2185,352,646,90,37,,ORD_352,Out for delivery,Mobile payment,89,40,15,0.0,25.0
2185,2186,352,646,90,37,,ORD_352,Out for delivery,Mobile payment,8,58,2,0.0,56.0
2186,2187,353,392,32,100,,ORD_353,Inbound,Credit card,75,34,6,0.0,28.0
2187,2188,353,392,32,100,,ORD_353,Inbound,Credit card,78,91,13,0.0,78.0
2188,2189,353,392,32,100,,ORD_353,Inbound,Credit card,71,30,24,0.0,6.0
2189,2190,353,392,32,100,,ORD_353,Inbound,Credit card,41,68,2,0.0,66.0
2190,2191,354,522,39,23,,ORD_354,Out for delivery,Mobile payment,8,58,2,0.0,56.0
2191,2192,354,522,39,23,,ORD_354,Out for delivery,Mobile payment,89,40,15,0.0,25.0
2192,2193,354,522,39,23,,ORD_354,Out for delivery,Mobile payment,66,68,2,0.0,66.0
2193,2194,355,249,41,62,,ORD_355,In transit,Electronic bank transfer,57,98,19,0.0,79.0
2194,2195,355,249,41,62,,ORD_355,In transit,Electronic bank transfer,82,93,23,0.0,70.0
2195,2196,355,249,41,62,,ORD_355,In transit,Electronic bank transfer,94,48,18,0.0,30.0
2196,2197,355,249,41,62,,ORD_355,In transit,Electronic bank transfer,67,58,9,0.0,49.0
2197,2198,355,249,41,62,,ORD_355,In transit,Electronic bank transfer,80,24,21,0.0,3.0
2198,2199,355,249,41,62,,ORD_355,In transit,Electronic bank transfer,27,48,15,0.0,33.0
2199,2200,355,249,41,62,,ORD_355,In transit,Electronic bank transfer,37,98,24,0.0,74.0
2200,2201,355,249,41,62,,ORD_355,In transit,Electronic bank transfer,40,60,3,0.0,57.0
2201,2202,356,209,100,15,,ORD_356,Out for delivery,Cash,11,54,23,0.0,31.0
2202,2203,356,209,100,15,,ORD_356,Out for delivery,Cash,35,63,6,0.0,57.0
2203,2204,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,18,44,6,0.0,38.0
2204,2205,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,70,35,3,0.0,32.0
2205,2206,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,79,33,8,0.0,25.0
2206,2207,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,7,81,2,0.0,79.0
2207,2208,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,92,30,18,0.0,12.0
2208,2209,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,81,22,7,0.0,15.0
2209,2210,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,78,91,13,0.0,78.0
2210,2211,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,61,63,4,0.0,59.0
2211,2212,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,97,45,10,0.0,35.0
2212,2213,357,563,33,94,,ORD_357,Shipment departed from the facility,Cash,68,99,6,0.0,93.0
2213,2214,358,132,38,28,,ORD_358,Delivered,Mobile payment,23,78,24,0.0,54.0
2214,2215,358,132,38,28,,ORD_358,Delivered,Mobile payment,52,79,19,0.0,60.0
2215,2216,358,132,38,28,,ORD_358,Delivered,Mobile payment,41,68,2,0.0,66.0
2216,2217,359,466,12,35,,ORD_359,In transit,Electronic bank transfer,60,90,29,0.0,61.0
2217,2218,359,466,12,35,,ORD_359,In transit,Electronic bank transfer,69,21,15,0.0,6.0
2218,2219,359,466,12,35,,ORD_359,In transit,Electronic bank transfer,67,58,9,0.0,49.0
2219,2220,359,466,12,35,,ORD_359,In transit,Electronic bank transfer,67,58,9,0.0,49.0
2220,2221,359,466,12,35,,ORD_359,In transit,Electronic bank transfer,54,80,30,0.0,50.0
2221,2222,359,466,12,35,,ORD_359,In transit,Electronic bank transfer,41,68,2,0.0,66.0
2222,2223,360,143,14,19,2.0,ORD_360,Shipment departed from the facility,Credit card,35,63,6,20.790000000000003,36.209999999999994
2223,2224,360,143,14,19,2.0,ORD_360,Shipment departed from the facility,Credit card,16,93,11,30.69,51.31
2224,2225,360,143,14,19,2.0,ORD_360,Shipment departed from the facility,Credit card,23,78,24,25.740000000000002,28.259999999999998
2225,2226,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,89,40,15,0.0,25.0
2226,2227,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,71,30,24,0.0,6.0
2227,2228,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,78,91,13,0.0,78.0
2228,2229,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,76,83,12,0.0,71.0
2229,2230,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,12,45,17,0.0,28.0
2230,2231,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,19,46,27,0.0,19.0
2231,2232,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,42,58,29,0.0,29.0
2232,2233,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,3,35,18,0.0,17.0
2233,2234,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,14,96,4,0.0,92.0
2234,2235,361,704,93,45,,ORD_361,Info received,Electronic bank transfer,19,46,27,0.0,19.0
2235,2236,362,166,69,75,3.0,ORD_362,Inbound,Mobile payment,47,64,19,21.12,23.879999999999995
2236,2237,362,166,69,75,3.0,ORD_362,Inbound,Mobile payment,18,44,6,14.520000000000001,23.479999999999997
2237,2238,362,166,69,75,3.0,ORD_362,Inbound,Mobile payment,39,72,15,23.76,33.239999999999995
2238,2239,362,166,69,75,3.0,ORD_362,Inbound,Mobile payment,29,50,30,16.5,3.5
2239,2240,362,166,69,75,3.0,ORD_362,Inbound,Mobile payment,92,30,18,9.9,2.1000000000000014
2240,2241,362,166,69,75,3.0,ORD_362,Inbound,Mobile payment,62,37,11,12.21,13.79
2241,2242,362,166,69,75,3.0,ORD_362,Inbound,Mobile payment,31,29,8,9.57,11.43
2242,2243,362,166,69,75,3.0,ORD_362,Inbound,Mobile payment,47,64,19,21.12,23.879999999999995
2243,2244,363,318,65,27,,ORD_363,Delivered,Mobile payment,51,67,29,0.0,38.0
2244,2245,363,318,65,27,,ORD_363,Delivered,Mobile payment,6,73,1,0.0,72.0
2245,2246,363,318,65,27,,ORD_363,Delivered,Mobile payment,16,93,11,0.0,82.0
2246,2247,363,318,65,27,,ORD_363,Delivered,Mobile payment,92,30,18,0.0,12.0
2247,2248,363,318,65,27,,ORD_363,Delivered,Mobile payment,41,68,2,0.0,66.0
2248,2249,364,351,82,90,,ORD_364,Delivered,Electronic bank transfer,55,47,15,0.0,32.0
2249,2250,364,351,82,90,,ORD_364,Delivered,Electronic bank transfer,27,48,15,0.0,33.0
2250,2251,364,351,82,90,,ORD_364,Delivered,Electronic bank transfer,57,98,19,0.0,79.0
2251,2252,364,351,82,90,,ORD_364,Delivered,Electronic bank transfer,73,39,29,0.0,10.0
2252,2253,364,351,82,90,,ORD_364,Delivered,Electronic bank transfer,24,66,18,0.0,48.0
2253,2254,365,599,67,15,,ORD_365,Shipment departed from the facility,Electronic bank transfer,27,48,15,0.0,33.0
2254,2255,365,599,67,15,,ORD_365,Shipment departed from the facility,Electronic bank transfer,31,29,8,0.0,21.0
2255,2256,365,599,67,15,,ORD_365,Shipment departed from the facility,Electronic bank transfer,73,39,29,0.0,10.0
2256,2257,365,599,67,15,,ORD_365,Shipment departed from the facility,Electronic bank transfer,73,39,29,0.0,10.0
2257,2258,366,270,14,27,,ORD_366,Shipment departed from the facility,Mobile payment,95,73,1,0.0,72.0
2258,2259,366,270,14,27,,ORD_366,Shipment departed from the facility,Mobile payment,19,46,27,0.0,19.0
2259,2260,367,706,99,14,,ORD_367,Inbound,Cash,63,94,20,0.0,74.0
2260,2261,367,706,99,14,,ORD_367,Inbound,Cash,42,58,29,0.0,29.0
2261,2262,367,706,99,14,,ORD_367,Inbound,Cash,50,47,4,0.0,43.0
2262,2263,367,706,99,14,,ORD_367,Inbound,Cash,54,80,30,0.0,50.0
2263,2264,367,706,99,14,,ORD_367,Inbound,Cash,66,68,2,0.0,66.0
2264,2265,367,706,99,14,,ORD_367,Inbound,Cash,46,86,12,0.0,74.0
2265,2266,367,706,99,14,,ORD_367,Inbound,Cash,49,38,15,0.0,23.0
2266,2267,367,706,99,14,,ORD_367,Inbound,Cash,95,73,1,0.0,72.0
2267,2268,367,706,99,14,,ORD_367,Inbound,Cash,24,66,18,0.0,48.0
2268,2269,367,706,99,14,,ORD_367,Inbound,Cash,55,47,15,0.0,32.0
2269,2270,368,252,88,63,,ORD_368,In transit,Debit card,78,91,13,0.0,78.0
2270,2271,368,252,88,63,,ORD_368,In transit,Debit card,69,21,15,0.0,6.0
2271,2272,368,252,88,63,,ORD_368,In transit,Debit card,85,27,21,0.0,6.0
2272,2273,368,252,88,63,,ORD_368,In transit,Debit card,98,86,20,0.0,66.0
2273,2274,368,252,88,63,,ORD_368,In transit,Debit card,2,76,27,0.0,49.0
2274,2275,368,252,88,63,,ORD_368,In transit,Debit card,37,98,24,0.0,74.0
2275,2276,368,252,88,63,,ORD_368,In transit,Debit card,94,48,18,0.0,30.0
2276,2277,368,252,88,63,,ORD_368,In transit,Debit card,49,38,15,0.0,23.0
2277,2278,369,258,99,15,5.0,ORD_369,Inbound,Debit card,44,91,27,30.03,33.97
2278,2279,369,258,99,15,5.0,ORD_369,Inbound,Debit card,31,29,8,9.57,11.43
2279,2280,369,258,99,15,5.0,ORD_369,Inbound,Debit card,90,73,23,24.09,25.909999999999997
2280,2281,369,258,99,15,5.0,ORD_369,Inbound,Debit card,54,80,30,26.400000000000002,23.599999999999994
2281,2282,369,258,99,15,5.0,ORD_369,Inbound,Debit card,46,86,12,28.380000000000003,45.62
2282,2283,369,258,99,15,5.0,ORD_369,Inbound,Debit card,46,86,12,28.380000000000003,45.62
2283,2284,369,258,99,15,5.0,ORD_369,Inbound,Debit card,73,39,29,12.870000000000001,-2.870000000000001
2284,2285,369,258,99,15,5.0,ORD_369,Inbound,Debit card,16,93,11,30.69,51.31
2285,2286,369,258,99,15,5.0,ORD_369,Inbound,Debit card,61,63,4,20.790000000000003,38.209999999999994
2286,2287,369,258,99,15,5.0,ORD_369,Inbound,Debit card,56,33,16,10.89,6.109999999999999
2287,2288,370,437,28,10,,ORD_370,Out for delivery,Cash,16,93,11,0.0,82.0
2288,2289,370,437,28,10,,ORD_370,Out for delivery,Cash,52,79,19,0.0,60.0
2289,2290,370,437,28,10,,ORD_370,Out for delivery,Cash,54,80,30,0.0,50.0
2290,2291,370,437,28,10,,ORD_370,Out for delivery,Cash,20,96,13,0.0,83.0
2291,2292,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,19,46,27,0.0,19.0
2292,2293,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,53,40,27,0.0,13.0
2293,2294,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,1,22,27,0.0,-5.0
2294,2295,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,32,64,26,0.0,38.0
2295,2296,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,46,86,12,0.0,74.0
2296,2297,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,69,21,15,0.0,6.0
2297,2298,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,46,86,12,0.0,74.0
2298,2299,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,68,99,6,0.0,93.0
2299,2300,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,60,90,29,0.0,61.0
2300,2301,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,96,34,14,0.0,20.0
2301,2302,371,214,64,15,,ORD_371,Shipment departed from the facility,Debit card,18,44,6,0.0,38.0
2302,2303,372,584,45,43,,ORD_372,Out for delivery,Credit card,91,87,14,0.0,73.0
2303,2304,372,584,45,43,,ORD_372,Out for delivery,Credit card,57,98,19,0.0,79.0
2304,2305,372,584,45,43,,ORD_372,Out for delivery,Credit card,94,48,18,0.0,30.0
2305,2306,372,584,45,43,,ORD_372,Out for delivery,Credit card,29,50,30,0.0,20.0
2306,2307,373,284,98,44,,ORD_373,In transit,Electronic bank transfer,77,20,18,0.0,2.0
2307,2308,373,284,98,44,,ORD_373,In transit,Electronic bank transfer,24,66,18,0.0,48.0
2308,2309,373,284,98,44,,ORD_373,In transit,Electronic bank transfer,99,36,23,0.0,13.0
2309,2310,373,284,98,44,,ORD_373,In transit,Electronic bank transfer,98,86,20,0.0,66.0
2310,2311,373,284,98,44,,ORD_373,In transit,Electronic bank transfer,59,21,13,0.0,8.0
2311,2312,374,111,64,63,,ORD_374,Shipment departed from the facility,Debit card,73,39,29,0.0,10.0
2312,2313,374,111,64,63,,ORD_374,Shipment departed from the facility,Debit card,41,68,2,0.0,66.0
2313,2314,374,111,64,63,,ORD_374,Shipment departed from the facility,Debit card,71,30,24,0.0,6.0
2314,2315,374,111,64,63,,ORD_374,Shipment departed from the facility,Debit card,32,64,26,0.0,38.0
2315,2316,374,111,64,63,,ORD_374,Shipment departed from the facility,Debit card,15,98,30,0.0,68.0
2316,2317,374,111,64,63,,ORD_374,Shipment departed from the facility,Debit card,89,40,15,0.0,25.0
2317,2318,374,111,64,63,,ORD_374,Shipment departed from the facility,Debit card,5,93,25,0.0,68.0
2318,2319,374,111,64,63,,ORD_374,Shipment departed from the facility,Debit card,16,93,11,0.0,82.0
2319,2320,375,145,52,71,,ORD_375,In transit,Credit card,89,40,15,0.0,25.0
2320,2321,375,145,52,71,,ORD_375,In transit,Credit card,69,21,15,0.0,6.0
2321,2322,375,145,52,71,,ORD_375,In transit,Credit card,93,80,8,0.0,72.0
2322,2323,375,145,52,71,,ORD_375,In transit,Credit card,82,93,23,0.0,70.0
2323,2324,375,145,52,71,,ORD_375,In transit,Credit card,100,39,14,0.0,25.0
2324,2325,375,145,52,71,,ORD_375,In transit,Credit card,73,39,29,0.0,10.0
2325,2326,376,263,95,27,,ORD_376,Inbound,Cash,62,37,11,0.0,26.0
2326,2327,376,263,95,27,,ORD_376,Inbound,Cash,31,29,8,0.0,21.0
2327,2328,376,263,95,27,,ORD_376,Inbound,Cash,12,45,17,0.0,28.0
2328,2329,376,263,95,27,,ORD_376,Inbound,Cash,48,90,21,0.0,69.0
2329,2330,376,263,95,27,,ORD_376,Inbound,Cash,17,75,5,0.0,70.0
2330,2331,377,86,8,63,,ORD_377,Inbound,Debit card,50,47,4,0.0,43.0
2331,2332,377,86,8,63,,ORD_377,Inbound,Debit card,42,58,29,0.0,29.0
2332,2333,377,86,8,63,,ORD_377,Inbound,Debit card,4,42,20,0.0,22.0
2333,2334,377,86,8,63,,ORD_377,Inbound,Debit card,5,93,25,0.0,68.0
2334,2335,377,86,8,63,,ORD_377,Inbound,Debit card,75,34,6,0.0,28.0
2335,2336,377,86,8,63,,ORD_377,Inbound,Debit card,44,91,27,0.0,64.0
2336,2337,377,86,8,63,,ORD_377,Inbound,Debit card,9,95,25,0.0,70.0
2337,2338,377,86,8,63,,ORD_377,Inbound,Debit card,8,58,2,0.0,56.0
2338,2339,377,86,8,63,,ORD_377,Inbound,Debit card,78,91,13,0.0,78.0
2339,2340,377,86,8,63,,ORD_377,Inbound,Debit card,29,50,30,0.0,20.0
2340,2341,378,451,4,62,,ORD_378,Out for delivery,Electronic bank transfer,2,76,27,0.0,49.0
